ID	PG.ProteinDescriptions	PG.Qvalue	PCK1	PCK2	PCK3	PCK4	PCK5	PHC1	PHC2	PHC3	PHC4	PHC5	CK1	CK2	CK3	CK4	CK5	HC1	HC2	HC3	HC4	HC5
Q95M17	Acidic mammalian chitinase OS=Bos taurus OX=9913	0.002463118	4956.48584	8542.439453	10822.00586	3410.411621	3726.931152	3461.974609	4022.937012	8711.12793	9629.744141	10664.57813	2211.769043	5865.933594	4646.00293	1.781893849	5168.965332	2618.743652	1662.90564	4490.118164	7178.055664	17739.67383
Q8HYI9	Prefoldin subunit 5 OS=Bos taurus OX=9913	0.006924782	72415.53125	48547.71094	30703.04297	31425.67969	125464.1328	98296.92188	44515.23438	223200.5781	207456.0781	116410.1953	167175.4063	60415.72656	89401.39844	39395.46484	137066.7188	199912.2344	50496.31641	106793.7891	27529.79297	39017.46484
Q9BGI3	Peroxiredoxin-2 OS=Bos taurus OX=9913	0.006785972	2171.886475	12671.48438	1570.013306	1122.330811	4150.255859	6383.982422	5895.496582	367.7620239	632.3233643	5325.25293	4931.13916	1728.188477	3892.686035	3232.766113	1599.952881	1595.253662	1670.411377	3982.037109	1618.675781	1660.9021
P42899	60S acidic ribosomal protein P2 OS=Bos taurus OX=9913	0.080488012	1	52516.47266	56307.43359	102029.8203	61108.32422	87331.16406	127750.3672	147326.0625	1	85574.03906	84527.84375	94638.78125	135933.9219	119080.9844	65181.36719	57980.02734	90505.67969	98338.79688	67515.53125	66796.71875
P80109	Phosphatidylinositol-glycan-specific phospholipase D OS=Bos taurus OX=9913	0.002463118	15936.88672	11685.13867	11201.42188	16405.23438	11535.97168	25704.93359	24181.81836	23049.48047	19139.7832	23904.76563	12262.83594	9327.632813	9075.385742	15136.2373	10534.4668	21350.7168	23312.93945	17635.11719	18515.82227	13391.70898
P50448	Factor XIIa inhibitor OS=Bos taurus OX=9913	8.77E-05	112035.3906	68004.3125	59780.57031	66347.5	28866.96289	95770.90625	90299.78906	102233.2344	96431.92188	101049.7422	110354.9688	86957.47656	69706.27344	40698.76563	34957.16797	74133.40625	50101.86328	46979.37109	66026.20313	107219.7422
P22226	Cathelicidin-1 OS=Bos taurus OX=9913	0.00497965	77167.22656	54951.60938	95450.71094	23757.17969	526.3250732	38198.46484	84992.92188	90489.13281	86031.17188	27378.94141	48759.51563	50592.8125	47936.39063	58257.79688	24249.64648	45918.06641	86718.29688	75559.20313	74464.60938	58125.8125
P33046	Cathelicidin-4 OS=Bos taurus OX=9913	0.081531628	1	1.376884341	1.680627823	1	1	1	261.1165771	1	411.5079651	758.2958984	1.167420745	831.0291138	1	1	1	1	1.326757431	2651.837891	689.1942749	2977.675781
Q3SYR8	Immunoglobulin J chain OS=Bos taurus OX=9913	0.001728103	94401.23438	56565.10156	109989.4219	372786.0938	109734.1563	490882.0625	160508.0313	305696.5625	95641.4375	475781.5938	78079.13281	64890.35156	94340.67969	173112.5	134398.1563	273998.8438	104663.2734	111481.2891	101355.5	190362.5
A0A140T8C8	Kininogen-1 OS=Bos taurus OX=9913	0.002937183	10877.98633	22040.3418	17772.51758	15791.93164	10487.0459	19024.38086	23001.53906	15835.08789	32372.27539	13456.04688	18687.94922	18987.16016	22499.93359	22447.11133	25100.89258	15213.44727	15238.81836	36044.94922	29375.87695	14614.14453
Q9N2I2	Plasma serine protease inhibitor OS=Bos taurus OX=9913	0.002463118	50257	3158.885742	41723.06641	57573.68359	34745.35547	55709.53516	82084.33594	63718.47656	71765.89844	45947.69922	47417.29688	37109.65625	44208.125	44494.9375	70455.64063	74456.07813	76808.1875	59885.16406	71576.58594	91935.23438
P24627	Lactotransferrin OS=Bos taurus OX=9913	8.77E-05	2592028.25	1829253.625	2284126	2557982.5	2084525.75	3419470	3506852.5	4028782.25	3162768	4128006	2282566.25	1243674.875	1564036.125	1680975.75	1966040.5	2957219.75	3514220.5	2693703	3065329	2481870.25
A0A140T8A5	Isocitrate dehydrogenase [NADP] OS=Bos taurus OX=9913	0.085013076	5832.805176	1	8609.99707	825.8486328	1393.376221	2245.894287	582.1812744	12299.24023	286.1075439	9870.074219	1123.861694	9910.696289	160.0729675	1	1.27203846	449.0671082	411.5794678	22455.43945	18584.96094	157.6659241
P00735	Prothrombin OS=Bos taurus OX=9913	0.001605684	242029.2188	262741.5313	224853.5156	220740.9063	155710.1563	341836.7813	289804.5938	281155.0313	233174.2969	288655.5	287612.4063	269970.0313	287031.4375	242450.7656	231586.0156	359166.0313	305060.5	358367	330321.0938	293508.0938
P00744	Vitamin K-dependent protein Z OS=Bos taurus OX=9913	0.002463118	424.7381897	933.7502441	3566.704346	1009.024597	640.0665283	551.1815186	888.2014771	827.0231934	2045.137329	1909.279541	781.7001343	1573.856934	2191.501709	1667.122192	1566.421875	648.9869995	1511.954956	2328.157959	2047.612427	1245.788208
P01044	Kininogen-1 OS=Bos taurus OX=9913	0.002132406	676421.125	675797.6875	639055.0625	698474.125	526199.5625	645599	948232.625	776915.375	764514.4375	843919.1875	927079.3125	943253.8125	918119.875	833260.5625	640867.5	979136.3125	1022488.375	1007919.938	903917.4375	861728
P02070	Hemoglobin subunit beta OS=Bos taurus OX=9913	0.002561676	30848.99219	30462.75391	40485.85156	35732.89453	52833.39063	89328.92188	34905.22656	47329.34766	3191.182861	8902.833984	38793.23438	22810.19727	36797.16406	62739.95313	25852.34375	26998.95117	54010.79297	5108.980469	7012.255859	46441.98047
P33433	Histidine-rich glycoprotein (Fragments) OS=Bos taurus OX=9913	0.002463118	75649.58594	113535.2578	62768.60938	108776.5	41372.85156	128194.8125	94283.25	376937.375	288844.9375	188755.3281	104902.9531	135479.125	103896.6406	170905.8281	55599.50781	298767.5938	116362.0156	490901.375	301496.375	279151.1563
Q2UVX4	Complement C3 OS=Bos taurus OX=9913	0.000142951	1077876.5	1188503.5	1147078.5	1082695.25	1018531.875	1462993.125	1424832.875	1717916.375	1700994	2113917.5	689209	956270.1875	936324.6875	890350.0625	1257325.625	1055257.125	1291619.125	1402845.5	1513310.875	1215718
Q58CQ9	Pantetheinase OS=Bos taurus OX=9913	0.002463118	4181.833008	1386.922485	1836.994141	3639.120605	756.796814	4115.609863	4097.144531	4540.611328	1319.119141	5853.367188	5316.723145	1184.227661	4748.746582	5868.150391	2041.203369	9572.334961	5246.006836	4715.738281	1768.233887	3668.885254
Q9TTE1	Serpin A3-1 OS=Bos taurus OX=9913	0.002146302	1316802.625	1302016	1603099.375	1810845	882253.4375	1407355.375	1910624.75	661744.6875	771904.1875	1739359.75	2033434	2661617.25	2767546.5	2395338	2874002.25	1709264.625	2154480	1252759.625	1731518.75	2716499.5
S22080	Ig heavy chain precursor (B/MT.4A.17.H5.A5)	0.001418062	2246575.25	3637117.25	2873189.25	14277784	4085911	8908876	11006554	13421301	2307372	7991217.5	6455070	7043826.5	9565397	9305428	5630081	8640203	7985392	11163296	5925030.5	5649102.5
E1BIS8	TRAF2 and NCK interacting kinase OS=Bos taurus OX=9913	0.00858474	4716.271973	17917.20703	2284.935791	25928.85156	369.4178162	26065.61719	23375.40625	4927.463867	3356.671631	3106.803955	22866.81836	10055.8418	7848.612305	26777.16992	1	24049.95117	26425.59375	26475.12695	12792.38086	4977.793457
E1BCU8	Uncharacterized protein OS=Bos taurus OX=9913	0.002463118	3109.689209	1863.804199	1111.611328	3008.585938	1547.515747	5040.088867	3028.955322	1872.934082	3236.946289	4784.285645	1429.184204	1356.264893	2473.72583	6237.147461	1941.74292	2812.947266	2448.400391	1821.804443	6724.489258	1553.477173
E1BCK1	Replication timing regulatory factor 1 OS=Bos taurus OX=9913	0.002525797	1806.646973	2737.953125	3541.927979	4125.181152	1695.173218	4054.670166	3365.666748	4045.758057	1223.133911	2641.45459	4767.53418	4232.875488	4403.918945	4407.783203	555.659668	4687.278809	5202.91748	6592.149414	8601.96875	3538.938965
G5E600	WASH complex subunit 4 OS=Bos taurus OX=9913	0.031935568	6437.44873	6534.146973	2874.253662	3595.050293	5194.234863	4884.753906	4089.185059	5194.583984	7183.028809	5144.509766	2812.505615	1820.097412	2262.889648	1597.452637	2646.333252	2242.449707	3639.469971	3557.401611	8362.511719	3649.224609
E1BIK4	C-X-C motif chemokine OS=Bos taurus OX=9913	0.002463118	7411.293945	12378.22656	4944.415039	1022.937134	6217.750977	3266.938477	10842.15039	5691.163086	11533.2832	17263.04297	7964.006836	3870.252197	6234.680664	2469.428711	993.8011475	10411.71387	19507.99219	6845.319824	13224.52148	2607.652588
XP_002688604	N-acetylmuramoyl-L-alanine amidase	0.00159534	8146.141113	3568.456055	6391.989746	4338.925293	5888.527344	5086.974609	6973.181152	5869.030762	6391.437012	8625.123047	10329.82715	7142.487305	10205.7334	6475.741699	6720.592285	9074.986328	7144.810547	9654.001953	5237.530273	7230.571289
XP_002688886	complement C3 isoform X1;complement C3 isoform X2	0.001728103	21286.10547	30318.9375	31784.59961	34759.50391	21560.08984	18661.46875	17219.73633	33694.68359	41698.59766	14522.08789	26611.83008	20492.59766	21238.23047	26858.80664	17640.36719	15696.2373	16416.82227	22670.86914	34999.55078	11452.70898
F1MQK9	M-phase phosphoprotein 8 OS=Bos taurus OX=9913	0.002463118	1	2260.949951	2351.573486	1	3121.456543	3603.413574	10523.39453	4878.511719	268.2177124	289.4950256	2752.287598	1	1972.74353	287.1478271	6213.479492	177.8723297	9736.151367	2304.630371	15686.51758	5655.009766
G3N0S9	Uncharacterized protein OS=Bos taurus OX=9913	0.001058184	111937.1797	124926.7344	124514.8906	93276	110437.5234	223333.4375	137622.3438	155926.3906	175998.9844	131011.0703	95743.57813	122885.25	105630.0938	138228.7813	161758.1094	164208.0469	138529.6094	240377.2969	199205.9063	173516.7188
XP_002694314	complement factor H-related protein 2	0.002463118	12312.27246	562.7992554	1453.253174	2631.805176	10458.33203	1354.863892	728.7001343	1150.814453	1044.485474	1478.068604	11988.17578	8213.741211	2541.125488	1119.734619	18827.44727	1393.337036	10144.67969	3072.135498	6830.231934	3122.41626
F1MET5	Myosin VIIA and Rab interacting protein OS=Bos taurus OX=9913	0.002201881	156528	111632.0859	135902.1406	87308.53906	99962.69531	106808.1875	119146.3906	154979.9688	107015.7422	144211.625	134660.9688	2245084.75	223740.7188	136456.5	87353.35938	152871.8594	116928.75	311902.1563	86747.55469	74813.07031
G3N0U7	Neuron navigator 1 OS=Bos taurus OX=9913	0.018907662	8978.970703	6865.768555	11482.0293	23401.45117	7877.087891	21205.90039	21710.82422	15342.65918	12271.25	14979.74902	15077.58398	25536.44531	12264.67773	13091.02344	17475.71875	21894.82422	20986.09766	9020.317383	25289.25977	26360.98047
E1BIV7	Zinc finger C3H1-type containing OS=Bos taurus OX=9913	0.002463118	113540.8047	106514.6328	119240.9141	78340.92188	69661.52344	88375.03906	92132.45313	104177.3594	89886.71094	91256.05469	120786.1719	84107.05469	72340.61719	57646.83984	78618.6875	104962.875	83525.10156	104060.3125	93924.46094	78250.26563
XP_003587033	olfactory receptor 51G1-like	0.002463118	132698.3281	3192.240723	4508.598633	3852.97998	5630.414063	1138137.125	14402.04004	4680.884766	11395.17578	2084.062988	2605.615234	1023.262573	50496.81641	1	3828.641602	1035.3396	4637.20752	13567.17285	2826.483887	4077.425781
XP_005202014	inhibitor of carbonic anhydrase isoform X1	0.002463118	20315.40625	9997.567383	13897.30762	7780.483398	10235.75781	5718.262695	12522.70898	21736.96484	12277.50781	18462.07422	10043.50781	5141.527832	3174.317627	5639.246582	2797.099854	5963.446289	9629.794922	9583.693359	3847.510986	8158.652832
XP_005203640	CD5 antigen-like isoform X1;CD5 antigen-like isoform X2;CD5 antigen-like isoform X3	0.002463118	3910.781982	2256.364746	4282.870605	4527.386719	6697.051758	5674.986328	2527.189697	5747.712402	9213.667969	12006.30664	6792.55957	4243.322266	25428.91211	2046.835327	10948.14355	6619.96582	2245.260254	3146.3125	12658.45605	12385.43359
XP_005203946	extracellular matrix protein 1 isoform X1;extracellular matrix protein 1 isoform X2	0.001758801	12387.40039	15276.51855	18156.38867	8570.408203	11652.53223	32712.55859	27238.17383	23825.42383	19050.71094	52182.4375	22610.53125	21373.9668	37105.24219	25787.86133	57629.65234	52397.03125	50090.20313	74135.83594	49459.31641	80101.95313
A6QNJ8	GANAB protein (Fragment) OS=Bos taurus OX=9913	0.001215622	10995.17383	9408.867188	5494.124023	22454.47461	11774.26465	24243.51563	31138.43164	9968.827148	13085.71875	35182.79688	15966.50977	8415.642578	10835.96289	22581.48828	14272.80176	27402.43359	30184.58594	19422.36914	16563.41992	19493.15625
M5FJR9	Protein disulfide isomerase A2 OS=Bos taurus OX=9913	0.012999886	9032.267578	9383.980469	7701.584473	14764.20801	2368.60498	4200.841797	2902.458496	4802.344727	1142.002075	12270.41895	5858.974121	3376.660156	1934.03772	1	2500.30835	2221.789551	41647.41797	7873.053223	20508.16406	1
A5D9E9	Complement C1r OS=Bos taurus OX=9913	0.001770274	10335.95898	13014.15137	14126.02734	15107.48047	13116.84863	17015.41406	20461.5	18109.27539	16120.9209	22571.97852	12058.30566	15422.73438	18348.48633	16670.13086	21698.1582	18916.84375	20816.72656	21190.46484	26042.19727	25283.78516
A7E350	PLG protein OS=Bos taurus OX=9913	0.002463118	12656.14258	19676.6875	14138.19629	10357.57129	18782.56055	27061.41211	13390.55762	29994.44922	22172.95898	37683.5625	19289.88477	31317.13867	26704.10352	21354.81641	36660.62109	26784.26758	20153.91602	46980.26172	32491.24805	37243.83203
XP_005211367	pyruvate kinase PKM isoform X1	0.002667453	11088.86621	1237.418213	337.0518494	835.4918823	790.904541	1751.743042	1931.130371	9268.357422	1254.263062	2585.580566	3846.776367	1154.047485	5466.963379	4314.593262	2759.628174	2137.151855	2569.182129	3230.770508	4730.061035	3511.023438
XP_005213573	complement component C8 gamma chain isoform X1	0.001696652	50326.83984	56144.33203	51472.76953	37814.92188	45591.40234	54728.63281	59388.15234	67608.38281	63438.72266	66248.71094	49989.48438	56500.90234	60659.0625	54556.72266	74195.21875	59977.32422	62496.30078	81312.85938	71072.125	74759.45313
E1B7G5	RNA binding motif protein 12B OS=Bos taurus OX=9913	0.000982318	367171.7813	255023.9063	415501.5625	871689	233230.7031	751543.625	836830.4375	616566.5	454099.9063	587750.25	789124.125	410559	518187.875	763133.1875	257923.0625	1034936.313	1029452	605716.625	512979.2813	432090.8438
F1N3Q7	Apolipoprotein A-IV OS=Bos taurus OX=9913	0.002463118	143024.0938	113630.8359	227713.6875	199797.3281	156861.25	156666.8906	317756.4063	312927.9688	165666.5625	295099.2813	520588.5625	169705.9063	538856.25	378320.9688	446224.2813	640268.9375	486948	693016.6875	233246.7656	289309.4688
E1BCJ2	Uncharacterized protein OS=Bos taurus OX=9913	0.009235155	1065.258179	1403.967529	3227.080811	1366.767578	936.3554688	978.4008179	764.8113403	782.5644531	1748.333496	1594.112793	756.1802368	4275.757324	316.3731995	252.9546661	2174.660156	760.8729248	629.4710693	1603.089111	2119.862061	891.2740479
XP_005217494	fibrinogen alpha chain isoform X1	0.000149283	26810.60352	22348.16992	27994.81836	24276.72656	12220.76953	25600.32031	27085.05664	13906.30078	18016.10547	24794.29102	19163.8457	42483.17969	26214.74805	30266.02148	31852.94336	36853.32031	31886.01563	22252.08203	34880.76953	40064.42969
G8JKW7	Uncharacterized protein OS=Bos taurus OX=9913	0.002227573	3824319.25	4297194.5	4935380	7108605	1839764.5	7232981.5	6423325	3665395.75	3656331.25	5755812	4084351	6300617	6115861	8383643	3787303.75	6763801.5	8134842.5	5920486	7694453.5	8034802.5
E1BPP5	Interleukin 17 receptor C OS=Bos taurus OX=9913	0.013784186	1122.756714	1589.856079	2492.473633	2044.884644	1077.490723	1978.854126	2503.387939	2043.647827	2637.33667	843.949646	3982.274902	3398.50293	12838.88184	2107.517578	1401.566162	2807.095215	6921.921875	1931.236572	3844.677979	2298.52417
Q9TVA8	Urokinase plasminogen activator (Fragment) OS=Bos taurus OX=9913	0.005441605	2251.915283	3435.918213	3525.880127	2178.67627	3181.397461	3269.099365	4393.70166	4778.35498	5258.624023	5251.842285	3200.445068	3923.071289	2898.358154	2072.236816	3892.733643	3639.019043	2770.998291	6508.969238	6161.44873	6344.697266
XP_005223750	complement C4-like isoform X2;complement C4-like isoform X3	0.000718599	38996.03125	25264.47656	50540.05078	66671.74219	24486.1543	34156.96094	40803.67578	65507.96094	53788.32031	24055.91016	31169.58203	37213.04297	65754.78125	60256.6875	25413.30469	16644.06445	43262.95313	45641.58984	55951.88281	33471.88672
E1BJF9	Serum amyloid A protein OS=Bos taurus OX=9913	0.018268399	472.0827332	1	2163.510986	3499.675049	1	5696.80127	1	1	1	1	1	8984.224609	1	1	149.935791	1	1	1	3519.67627	2352.297363
F1MSZ6	Antithrombin-III OS=Bos taurus OX=9913	0.000911638	29623.52148	36417.95703	46614.60547	82390.70313	51046.48828	64398.86719	94874.33594	118267.4922	58814.11328	98267.78125	70368.04688	70443.76563	71942.95313	90411.07031	68279.86719	103225.7656	89343.67969	106719.25	82506.92188	125589.3281
F1MVS9	Mannan binding lectin serine peptidase 1 OS=Bos taurus OX=9913	0.002463118	958.4379883	1757.22998	1836.505615	2901.838867	1551.62915	2013.422363	4405.535156	3640.56665	1974.176514	4205.12207	1644.984863	1742.758789	2078.440186	1558.035034	1418.576782	1411.076172	2619.072266	4099.229492	3130.945313	2496.07666
XP_010805977	serine/threonine-protein kinase Nek1 isoform X1;serine/threonine-protein kinase Nek1 isoform X2;serine/threonine-protein kinase Nek1 isoform X3;serine/threonine-protein kinase Nek1 isoform X5;serine/threonine-protein kinase Nek1 isoform X4;serine/threonine-protein kinase Nek1 isoform X6	0.002463118	6461.983398	5734.863281	660914.8125	833080.125	523579.6875	1156063.375	396568.4375	1091762.875	448969.875	6662.208008	313623.1875	297420.3438	313220.7188	544684.9375	423208.375	762331.375	353931.25	825973.5	384004.5	719419.3125
XP_010812360	probable E3 ubiquitin-protein ligase HECTD4 isoform X3;probable E3 ubiquitin-protein ligase HECTD4 isoform X4;probable E3 ubiquitin-protein ligase HECTD4 isoform X5;probable E3 ubiquitin-protein ligase HECTD4 isoform X2;probable E3 ubiquitin-protein ligase HECTD4 isoform X6;probable E3 ubiquitin-protein ligase HECTD4 isoform X1;probable E3 ubiquitin-protein ligase HECTD4 isoform X7	0.008487879	3.039134026	1	1	5303.641602	5845.79248	1643.921875	5634.723633	4398.160645	16760.13477	1.735228539	2356.911377	284.6152954	6164.45752	1	1372.83313	4326.298828	2321.64502	570.2987061	378.6376038	40283.0625
G3X7J8	Uncharacterized protein OS=Bos taurus OX=9913	0.003165886	1308.790405	1	981.2348022	1417.517822	443.7201843	1	1	1757.440186	2062.931152	1860.029907	2156.325195	1	524.75	1	1	1495.697266	1416.912109	1	1	890.394104
XP_010814606	"primary amine oxidase, liver isozyme isoform X1"	0.002463118	15510.16504	15983.55176	11663.26855	15270.00879	9492.863281	14160.22363	22272.20898	10080.85938	19264.63281	15497.73145	19054.46094	19373.92188	12805.12207	18297.99805	8541.413086	14825.61621	21042.30273	10935.42773	14972.30469	15071.18555
XP_010815069	beta-actin-like protein 2 isoform X1	0.008343957	3527.309814	5008.748535	1.109160423	1	1861.584839	1557.754639	1115.220947	1	2451.897461	2097.711426	1335.595947	1811.668213	1271.63208	1	844.1483765	1038.934326	1373.039185	1584.618408	2302.464844	1
E1BF81	Corticosteroid-binding globulin OS=Bos taurus OX=9913	0.002463118	10906.92285	10539.91602	13506.55176	17529.67578	10379.88574	12875.13574	20645.56836	17588.76953	13559.70313	9918.888672	3070.351074	2607.004883	1761.359741	2561.800293	2512.712402	9097.824219	10672.49121	2785.269531	4110.235352	1545.905396
XP_015315388	LOW QUALITY PROTEIN: complement C4-A-like	0.002463118	11854.56836	14098.73438	26174.49609	18243.19336	3208.922363	24070.24805	8722.432617	308.4505005	13202.63965	1.627113461	5750.608398	11116.80762	24429.75781	10624.84082	6626.365234	12388.98242	22038.82422	1	14807.92773	141.7847443
XP_015318508	uncharacterized protein LOC516742	0.002463118	1783.939087	1816.952393	271.7455444	2595.090332	587.06427	859.2247314	3132.641602	1.203549385	1048.814941	6560.386719	6003.974121	1175.427734	1110.40271	2866.237305	1	1947.704224	3633.181152	3219.456543	1.206654072	323.4786377
A0A3B0J3V0	Adiponectin D OS=Bos taurus OX=9913	0.002463118	36975.86719	49230.32031	77763.26563	166861.6094	35299.27734	94255.125	332985.5625	177405.0781	41896.12891	213079.9219	94658.3125	55477.01563	91120.39844	73416.57031	25493.70898	64927.02344	160070.4063	95028.21094	63877.08984	87109.21094
XP_015330302	doublecortin domain-containing protein 1 isoform X1;doublecortin domain-containing protein 1 isoform X2;doublecortin domain-containing protein 1 isoform X3	0.002463118	106967.0781	119388.4844	107119.3047	98875.14063	112463.5	80279.35156	127865.3203	210168.5469	210893.9063	142407.2813	82780.33594	73974.44531	110169.1797	101702.9609	88009.60156	106642.2734	49540.10547	95123.10938	162338.0938	126394.1406
G3MYQ6	Regulator of solute carriers 1 OS=Bos taurus OX=9913	0.013370204	1	2742.962891	2787.205566	1239.119141	3080.298096	3700.050293	2696.606934	2279.451172	5447.624512	1660.080078	1	1917.994629	432.8552551	1582.515503	1	1	3076.705566	3500.256592	1672.409912	3580.917969
P00741	Coagulation factor IX OS=Bos taurus OX=9913	0.002463118	17535.42188	12060.30273	12306.47754	11128.92188	12900.1748	18743.4668	17055.17188	16887.66602	21933.70313	22436.50195	17674.60547	14933.67871	16142.39844	14654.50977	21668.20117	23988.79883	20201.62891	22982.625	30477.33984	31475.46094
XP_024831742	complement factor H isoform X2	0.002746205	1.286246896	17701.92578	11500.60352	10931.97754	13450.99902	17264.98047	82484.35156	21848.44141	6761.005859	20328.22852	719.3051147	19055.33984	12509.84766	5625.397949	17319.88086	13787.60547	13060.19043	26108.4375	6326.305664	19700.93359
XP_024832436	complement factor H-like	0.03425778	2910.634277	1	2112.213867	1	3630.960938	1	3573.411377	3380.512451	2893.003174	4154.457031	3688.371094	3497.783691	2007.739624	1	4304.054199	2904.690918	2079.175049	1585.223755	2404.556396	2240.999023
G5E5H2	Uncharacterized protein OS=Bos taurus OX=9913	0.001420644	1194112	1463184.5	1459668.125	1876070.875	1437163.375	1771969.75	2306400	1008152.188	929253.125	1862415.25	1114312	1582073.875	1537652.25	1601404	1235850.125	1472568.75	2836236.75	614012.6875	1582295.5	836167.375
F1MJB8	Uncharacterized protein OS=Bos taurus OX=9913	0.002463118	875549.625	487854.125	532934.375	1443322.5	841926.1875	1336001	1336394.125	506987.0625	808685.125	1387234	1082185.5	646972.75	639402.9375	1008806.813	598914.0625	1045394.188	1418142.625	431591.3438	1749265.5	1300314.75
E1BKQ6	Myosin XVIIIA OS=Bos taurus OX=9913	0.043042905	2.021814585	932.5563354	4234.732422	1	3124.797119	774.8181763	1	414.5047913	317.9319153	1279.775879	1	1	4269.312012	3179.518555	2485.80127	10667.6123	2.378716707	3851.368164	2928.37793	1.601384163
A0A0A0MPA0	Uncharacterized protein OS=Bos taurus OX=9913	0.000332875	1276942.5	1633203.125	1463859.125	2542417.25	60774.48047	100272.5234	2224680.75	1311905.25	45681.67578	131467.4688	1222113	2030739.875	1678953	2733717.25	78364.32813	102610.6094	2443609.5	1543694.75	129001.1328	67897.41406
XP_024838406	inter-alpha-trypsin inhibitor heavy chain H4 isoform X2	0.002463118	88585.00781	145604.875	160892.0469	126397.4141	74694.75781	125739.9531	111069.1094	97544.625	133354.3438	181736.7031	107867.6641	223329.5625	170700.5781	209363.5781	216303.0625	156921.7656	133736.3594	199668.8906	313984.75	594626.6875
F1MU82	Doublecortin like kinase 3 OS=Bos taurus OX=9913	0.032583768	2045.295776	26397.66797	1649.39978	1977.450439	781.234436	1	3112.577637	1	6540.174805	8862.402344	2808.452393	18229.35742	3845.802734	1	1.2981565	4672.303711	2490.738037	1	10175.78809	4138.253418
E1B9R5	Dynein axonemal heavy chain 8 OS=Bos taurus OX=9913	0.002463118	60799.56641	32838.78906	273228.9688	320155.2188	36362.90234	52558.65625	51302.74219	75959.03125	72396.78906	87802.9375	80970.38281	13604.97949	41681.32422	53138.50781	2469.852051	14911.60547	66977.69531	55204.46094	70286.875	55266.50781
XP_024839748	tau-tubulin kinase 1	0.017119225	219.0359344	1.384147286	1.156574607	1	233.1769562	1	1102.561279	610.4686279	343.1764832	588.1051025	1531.832153	350.8667297	421.6618958	1019.71814	410.6664429	1743.837769	1	225.0367889	1	1.114759684
E1BB19	Uncharacterized protein OS=Bos taurus OX=9913	0.030693432	80948.75781	2361.662354	716808.4375	181319.2188	183777.4219	2.617573738	1.190720916	278.0161438	1	365.1183167	551682.5625	603422.5625	68139.36719	2359.638916	1096.739624	1083.212158	1614.152954	29.4834137	1	1.054860711
G3N1X2	Uncharacterized protein OS=Bos taurus OX=9913	0.002463118	160862.5781	118735.2109	15870.76953	142084.7344	124040.5	189669.5313	227842.1406	226569.5625	246443	282947.8125	224882.0156	143864.5156	188098.2813	167488.8125	145014.0313	254001.25	223851.5625	219067.7656	168000.0781	198248.6094
XP_024841035	zinc finger protein 300	0.002463118	3787.418457	6053.790527	6707.479004	9560.736328	6416.966309	931.2454224	13568.47656	10405.70801	12771.88379	17117.11914	11860.33008	5179.668945	14885.67188	9129.108398	6559.510254	7894.975586	11187.63379	7073.966309	6637.844238	6665.958496
XP_024843243	cytokine receptor-like factor 2 isoform X1;cytokine receptor-like factor 2 isoform X2	0.002149251	50630.88672	28738.5957	59108.83984	117221.0703	32000.62695	105989.3906	121720.5078	87119.46875	59787.36719	85911.50781	108478.1563	65481.85156	62479.57813	98282.58594	35165.42578	125032.6484	141984.9844	76894.84375	77087.39844	66980.10938
XP_024844915	immunoglobulin lambda-1 light chain-like	8.77E-05	4066579	4793243.5	3156842.5	9119600	5276978.5	4691955	9619826	5476787.5	6270502.5	11560537	5747551.5	6596882	7874958	7783252	6836682	5672969.5	10856378	5664867	10157752	7775522
G5E5M6	Uncharacterized protein OS=Bos taurus OX=9913	0.002463118	199284.8906	154720.5781	343073.2188	179233.75	118607.3125	181504.0781	190516.9063	159783.875	223296	323066.75	171565.625	347786.0625	296174.7188	292044.125	334429.5938	221716.6094	245535.0938	305992.3438	531747.5625	835749.125
XP_024846803	protein piccolo	0.044529751	1	701.892395	697.9354858	1	276.3025818	256.2320862	609.8453369	1060.123657	1777.945313	1006.045288	1613.844238	1	1	1	6773.255859	1161.437134	887.807251	1	1	1
G3N171	Kielin/chordin-like protein OS=Bos taurus OX=9913	0.003075108	4787.817383	4527.834473	1757.955688	739.8720093	2134.809814	1751.773682	5147.070801	1313.445435	5724.690918	5230.522949	3174.507813	2888.90918	4077.639648	2863.842041	407.0283508	4500.931641	5836.035156	3608.116699	7540.483398	3337.012939
XP_024847454	fibulin-1 isoform X1	0.004488555	1.920528889	304.3800049	337.5979309	468.1669922	768.5986328	1	1476.151611	959.1773682	1615.848511	1	1.58510983	1.098246813	358.6826172	1	1	898.326416	1.420524478	761.4517822	1	393.0209656
XP_024848428	pregnancy zone protein isoform X1	8.77E-05	124678.6094	70443.75	97152.875	80019.14063	170036.4531	148200.2656	111413.8984	137765.9844	114909.6094	85589.57813	80905.375	55860.49219	48256.91406	60684.44141	190555.8125	119138.0078	99895.67188	92340.71875	70264.84375	64424.32813
E1BHF0	Sterile alpha motif domain containing 7 OS=Bos taurus OX=9913	0.036636861	1	9019.660156	880.3828735	1	5521.014648	4541.064453	4607.95752	1	2095.23999	4765.26709	1	3132.816406	5701.23877	1753.696411	4602.878418	2320.900635	3338.611572	2276.086426	1.48852694	3665.772705
XP_024852591	protein unc-93 homolog A isoform X3	0.096487398	1	562.8531494	636.3255005	1	204.6841888	3.165645599	1	276.1441345	1	200.7920532	1044.54541	5.444038868	1.175016403	1	1	1	1	4.549695492	361.9936829	1344.438721
